Cliente;Material;Tipo material;Texto breve de material;Nombre Fabricante;Numero Pieza de Fabricante;Centro área pl.nec.;Almacén;Caract.planif.nec.;Punto de pedido;Stock alm.máx.;Grupo de compras;Denominación GrpComp;Rubro;SubRubro;Unidad de peso;TIPO DOC;ESTADO ITEM;NRO. VA01/VA21;NRO. OC;FECHA RECEPCION;FECHA PICKING;FECHA CONTABILIZACION VL;FECHA ENTREGA ESPERADA;FECHA DE EMISION NECESIDAD;GRUPO DE COMPRA OC;NRO. SOLPED
00379 – VELADERO FASE 8C;1001994;ZSTO;ELECTRODO AWS7018 X 2,50 MM X KG;CONARCO;AWS7018;MM01;379;V1;10;30;C13;FERRETERÍA MM01;SOLDADURA;ELECTRODOS;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1001996;ZSTO;ELECTRODO 6010 X 2.5 MM X KG;CONARCO;AWS6010;MM01;379;V1;10;30;C13;FERRETERÍA MM01;SOLDADURA;ELECTRODOS;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1001997;ZSTO;ELECTRODO 6013 X 2 MM X KG;CONARCO;AWSE6013;MM01;379;V1;10;30;C13;FERRETERÍA MM01;SOLDADURA;ELECTRODOS;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1001998;ZSTO;ESTANOLIN 1,00 MM X ROLLO XUN;;;MM01;379;V1;3;5;C13;FERRETERÍA MM01;SOLDADURA;INSUMOS ELECTRICIDAD;KG;ZPAS;EMBALADO PARCIAL;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1001914;ZSTO;CABO MADERA P/ESCOBA;;;MM01;379;V1;5;10;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135765;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1001918;ZSTO;ESCOBA PLASTICO S/CABO;;;MM01;379;V1;5;10;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135763;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1002055;ZSTO;MEDIAS TERMICAS T. UNICO PARA -10 GRADOS;;;MM01;379;V1;75;200;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAS;EMBALADO;1000093190;;;28/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1002071;ZSTO;CAMPERA DESCARNE T.XXXL;;;MM01;379;V1;5;10;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;EMBALADO;1000093190;;;3/9/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1002076;ZSTO;BOTIN ALTA MONT MAR/NEG P METAL N41;MARASCO //;845 // TECHNICAL PERFORMANCE - BOTIN SUR T.41;MM01;379;V1;8;15;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;EMBALADO;1000093190;;;28/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1002077;ZSTO;BOTIN ALTA MONT MAR/NEG P METAL N42;MARASCO //;845 // TECHNICAL PERFORMANCE - BOTIN SUR T.42;MM01;379;V1;15;30;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;EMBALADO;1000093190;;;26/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1002078;ZSTO;BOTIN ALTA MONT MAR/NEG P METAL N44;MARASCO //;845 // TECHNICAL PERFORMANCE - BOTIN SUR T.44;MM01;379;V1;10;25;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;EMBALADO;1000093190;;;28/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1002082;ZSTO;BOTIN ALTA MONT MAR/NEG P METAL N43;;MARASCO845N // TECHNICAL PERFORMANCE - BOTIN SUR T.43;MM01;379;V1;15;30;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;ZPAS;EMBALADO;1000093190;;;28/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1003466;ZSTO;PERTIGA 3.4M-3.7MC/LED/BANDSOP12/24v xUN;MAXWHIP;CON LED Y BANDERILLA C/SOPORTE 12V;MM01;379;V1;10;25;C03;EQUIPOS;REPUESTOS;AUTOMOTOR;KG;ZPAS;SIN TRATAMIENTO;1000093190;;;;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1003953;ZSTO;BATERIA 12V 75AMP;MOURA;M30LD;MM01;379;V1;3;5;C03;EQUIPOS;REPUESTOS;hilux 2017 en adelante;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1003954;ZSTO;BATERIA 12V 180AMP;;25 PLACAS POR ELEMENTO;MM01;379;V1;3;6;C29;FILTROS/RESPUESTOS;REPUESTOS;MAQUINARIA PESADA;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1003957;ZSTO;BATERIA 12V 110 AMP  318X162X220;MOURA;ME100HA;MM01;379;V1;3;6;C29;FILTROS/RESPUESTOS;REPUESTOS;BOMAG;KG;ZPAS;EMBALADO;1000093190;;;24/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004020;ZSTO;LAMPARA 12V-H4 P43T X UN;;P43T38;MM01;379;V1;10;20;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004027;ZSTO;LAMPARA 12V-21W AMBAR X UN;;BAU15S;MM01;379;V1;10;20;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004030;ZSTO;LAMPARA 24V-5W S CULOTE XUN;;PHILIPS-OSRAM;MM01;379;V1;20;40;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004033;ZSTO;LAMPARA 24V-5W C CULOTE X UN;;BA15S;MM01;379;V1;20;40;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004042;ZSTO;LAMPARA 24V-H7 70W X UN;;PX26D-PHILIPS-OSRAM;MM01;379;V1;50;100;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004043;ZSTO;LAMPARA 24V-75 70W P43T X UN;;P43T38;MM01;379;V1;10;20;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004044;ZSTO;ALARMA RETROCESO (INTELIGENTE);;B250 // BOC 12505 DZE;MM01;379;V1;5;10;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD DE TALLER;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004251;ZSTO;ESCOBILLALIMPIAPARABRIZASTOYOTAHILUXJGO;TOYOTA ARG;;MM01;379;V1;5;10;C03;EQUIPOS;REPUESTOS;HILUX;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004252;ZSTO;BALIZASTROBOSCOPICAINTELIGENTE(12V 24V);;20963 (12V/80V) // 2096/4 12V/90V // W018B227;MM01;379;V1;5;15;C29;FILTROS/RESPUESTOS;REPUESTOS;ACCESORIOS;KG;ZPAS;SIN TRATAMIENTO;1000093190;;;;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004256;ZSTO;SEMIMASCARA X UN;3M;3M - MOD. 6300 TL;MM01;379;V1;20;50;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAS;EMBALADO;1000093190;;;24/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004265;ZSTO;KIT DE 6 MUESTRAS DE ACEITE CON MANGUERA;CATERPILLA;9Z0009100;MM01;379;V1;10;20;C29;FILTROS/RESPUESTOS;REPUESTOS;KIT MUESTRA;KG;ZPAS;EMBALADO PARCIAL;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1009472;ZSTO;GUANTE VAQUETA MEDIO PASEO-FORRADO X PAR;;TALLE 10;MM01;379;V1;30;100;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1009480;ZSTO;FILTRO P/MASC. 3M X  2 UNID X JGO;3M //;MODELO 2091 // F200;MM01;379;V1;150;350;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAS;EMBALADO;1000093190;;;24/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1009481;ZSTO;ANTEOJO GRIS H/C;LIBUS // 3M // MSA // STEELPRO //;ARGON HC // SECUREFIT SF402AF // MSA MOVE SMOKE // STEELPRO ODYSSEY SMOKE // DEPASCALE-UCU022E;MM01;379;V1;250;500;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;EMBALADO;1000093190;;;28/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1016894;ZSTO;MAMEL. 1°CAL. DESC. LAMIN.BLANCO 60GRXXL;;FABRICANTE DUPONT/MODELO TIVEK 500;MM01;379;V1;300;500;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1017974;ZSTO;LIMPIACONTACTOS AEROSOL X240ML;;440CC 350G DELTA;MM01;379;V1;10;25;C13;FERRETERÍA MM01;INSUMOS;INFORMATICA;KG;ZPAS;EMBALADO PARCIAL;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1021946;ZSTO;TONER TN 2370 / TN660;;;MM01;379;V1;5;10;C05;INFORMÁT.-HARDWARE;INSUMOS;INSUMOS;KG;ZPAS;EMBALADO;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1021947;ZSTO;UNIDAD DE IMAGEN DR 2340 / 630;;;MM01;379;V1;2;5;C05;INFORMÁT.-HARDWARE;INSUMOS;INSUMOS;KG;ZPAS;EMBALADO PARCIAL;1000093190;;;27/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1036100;ZSTO;CONO FLEX. C/REFLECT. Y BASE CAUCHO 70CM;;NARANJA DE PVC FLEXIBLE CON MEMORIA-70CM;MM01;379;V1;50;150;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;SEÑALIZACION;KG;ZPAS;EMBALADO;1000093190;;;25/8/2026;;15/9/2026;5/8/2026;;
00379 – VELADERO FASE 8C;1004263;ZSTO;LAMPARA 12V-51W XUN;;(HB4 O 9006);MM01;379;V1;10;20;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAN;DESPACHADO;1000093191;4500134939;13/8/2026;13/8/2026;14/8/2026;15/9/2026;5/8/2026;C29;10156662
00379 – VELADERO FASE 8C;1013578;ZSSD;FUSIBLE PLANO 10AMP. XUN;;;MM01;379;V1;20;40;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAN;DESPACHADO;1000093191;4500135039;11/8/2026;11/8/2026;14/8/2026;15/9/2026;5/8/2026;C29;10156662
00379 – VELADERO FASE 8C;1015792;ZSSD;FUSIBLE PLANO 15AMP. X1UN;;;MM01;379;V1;10;20;C03;EQUIPOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;ZPAN;DESPACHADO;1000093191;4500135039;11/8/2026;11/8/2026;14/8/2026;15/9/2026;5/8/2026;C29;10156662
00379 – VELADERO FASE 8C;1015804;ZSSD;HOJA DE SIERRA 32D;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093191;4500135479;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1015844;ZSSD;USAR 1026805;;;MM01;379;V1;30;50;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135618;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1015852;ZSSD;PRECINTO PLASTICO AL-2 X 104MM X UN;;MÚLT. 100U;MM01;379;V1;3;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1015854;ZSSD;PRECINTO PLASTICO AL-4 X 200MM;;MÚLT. 100U;MM01;379;V1;3;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1015855;ZSSD;PRECINTO PLASTICO AL-5 X 300MM;;MÚLT. 100U;MM01;379;V1;3;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1015856;ZSSD;PRECINTO PLASTICO AL-7 X400MM X UN;;MÚLT. 100U;MM01;379;V1;3;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016909;ZSSD;CINTA METRICA X5MT;;;MM01;379;V1;3;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016911;ZSSD;CINTA METRICA X20MT;;;MM01;379;V1;1;2;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016914;ZSSD;PINCEL CERDA NB 10;;;MM01;379;V1;5;10;C22;INSUMOS C;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135056;14/8/2026;15/8/2026;;15/9/2026;5/8/2026;C22;10156662
00379 – VELADERO FASE 8C;1016919;ZSSD;LUBRICANTE MULTIUSO WD-40 440CC;;;MM01;379;V1;20;40;C13;FERRETERÍA MM01;FERRETERIA;ADHESIVOS/SELLADORES/LUBRICANT;KG;ZPAN;EMBALADO;1000093191;4500135487;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016922;ZSSD;CHOCLA 30MT;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;FERRETERIA;KG;ZPAN;ADJUDICADO;1000093191;4500135470;;;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016932;ZSSD;RUEDA NEUMATICA P CARRETILLA 70LT;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093191;4500135479;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016933;ZSSD;MAZA MINERO 1KG;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;HERRAMIENTA MANUAL;KG;ZPAN;PICKEADO;1000093191;4500135479;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016938;ZSSD;SILICONA LIQUIDA BRILLO SILICONADO X5LT;;;MM01;379;V1;10;20;C17;INSUMOS A;LIMPIEZA;LIMPIEZA /SEGURIDAD;KG;ZPAN;EMBALADO;1000093191;4500135763;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016939;ZSSD;DESODORANTE LIQUIDO P PISO X5LT;;;MM01;379;V1;5;10;C17;INSUMOS A;LIMPIEZA;LIMPIEZA /SEGURIDAD;KG;ZPAN;EMBALADO;1000093191;4500135765;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016941;ZSSD;SECADOR DE PISO 60CM;;;MM01;379;V1;5;10;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135763;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016950;ZSSD;ARRANCAMOTOR AEROSOL WURTH START-RAPID;;;MM01;379;V1;15;30;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;ADJUDICADO;1000093191;4500136737;;;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016958;ZSSD;SEPARADOR A4 PLASTICO A-Z PLASTICO;;MÚLT. 5U;MM01;379;V1;10;20;C17;INSUMOS A;LIMPIEZA;LIMPIEZA /SEGURIDAD;KG;ZPAN;ADJUDICADO;1000093191;4500136665;;;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016960;ZSSD;RESALTADOR VERDE PUNTA CHANFLEADA;;MÚLT. 10U;MM01;379;V1;20;40;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135687;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016961;ZSSD;RESALTADOR ROSA PUNTA CHANFLEADA;;MÚLT. 10U;MM01;379;V1;20;40;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135687;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016963;ZSSD;RESALTADOR CELESTE PUNTA CHANFLEADA;;MÚLT. 10U;MM01;379;V1;20;40;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135687;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016964;ZSSD;RESALTADOR AMARILLO PUNTA CHANFLEADA;;MÚLT. 10U;MM01;379;V1;20;40;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135687;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016965;ZSSD;PORTABLOCK ACRILICO C CLIP SUPERIOR;;;MM01;379;V1;20;50;C17;INSUMOS A;LIBRERIA;ACCESORIOS;KG;ZPAN;EMBALADO;1000093191;4500135687;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016966;ZSSD;PICO PUNTA Y PALA;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;HERRAMIENTA MANUAL;KG;ZPAN;PICKEADO;1000093191;4500135479;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016972;ZSSD;MAZA MINERO 5KG;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;HERRAMIENTA MANUAL;KG;ZPAN;PICKEADO;1000093191;4500135479;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016973;ZSSD;MAZA MINERO 3 KG;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;HERRAMIENTA MANUAL;KG;ZPAN;PICKEADO;1000093191;4500135479;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016974;ZSSD;MARTILLO BOLITA 350 GR;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;HERRAMIENTA;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016975;ZSSD;MARCADOR P PIZARRA ROJO;;MÚLT. 10U;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135703;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016976;ZSSD;MARCADOR P PIZARRA NEGRO;;MÚLT. 10U;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135703;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016977;ZSSD;MARCADOR P PIZARRA AZUL;;MÚLT. 10U;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135703;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016982;ZSSD;FOLIO A4 ST X100;;;MM01;379;V1;5;10;C17;INSUMOS A;LIBRERIA;PAPEL;KG;ZPAN;PICKEADO;1000093191;4500135697;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1016987;ZSSD;CORTA FIERRO;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016988;ZSSD;CINTA METRICA 3MT;;;MM01;379;V1;5;10;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1016995;ZSSD;BROCHES FLEX CON FILO N50 X1000;;;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;LIBRERIA;KG;ZPAN;PICKEADO;1000093191;4500135697;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017011;ZSSD;CUADERNO ESPIRAL RAY A4 T.SEMIDURA 80 HJ;;;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;PAPEL;KG;ZPAN;EMBALADO;1000093191;4500135703;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017018;ZSSD;MINAS 0.5MM 2B X12;;;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;INSUMOS;KG;ZPAN;PICKEADO;1000093191;4500135697;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017019;ZSSD;ABROCHADORA PINZA N10;;;MM01;379;V1;5;10;C17;INSUMOS A;LIBRERIA;ACCESORIOS;KG;ZPAN;EMBALADO;1000093191;4500135687;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017021;ZSSD;CUADERNO ESPIRAL CUAD A4 T.DURA 80 HJ;;;MM01;379;V1;10;30;C17;INSUMOS A;LIBRERIA;LIBRERIA;KG;ZPAN;EMBALADO;1000093191;4500135687;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017022;ZSSD;CUADERNO ESPIRAL CUAD A4 T.SEMIDURA 80HJ;;;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;PAPEL;KG;ZPAN;EMBALADO;1000093191;4500135703;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017023;ZSSD;CUADERNO ESPIRAL RAY A4 T.DURA 80 HJ;;;MM01;379;V1;10;30;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135687;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017030;ZSSD;CINTA AISLADORA AZUL ( GENERICO );;;MM01;379;V1;20;50;C13;FERRETERÍA MM01;FERRETERIA;INSUMOS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1017035;ZSSD;GOMA DE BORRAR LAPIZ;;;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;LIBRERIA;KG;ZPAN;EMBALADO;1000093191;4500135703;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017037;ZSSD;MARCADOR P PIZARRA VERDE;;MÚLT. 10U;MM01;379;V1;10;20;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAN;EMBALADO;1000093191;4500135703;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C17;10156662
00379 – VELADERO FASE 8C;1017092;ZSSD;MAZA DE GOMA 1KG;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;HERRAMIENTAS;KG;ZPAN;EMBALADO;1000093191;4500135487;22/8/2026;24/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1017094;ZSSD;PINZA UNIVERSAL 180 MM;;;MM01;379;V1;2;5;C13;FERRETERÍA MM01;FERRETERIA;HERRAMIENTAS;KG;ZPAN;EMBALADO;1000093191;4500135470;26/8/2026;26/8/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1017099;ZSSD;MASCARA PARA SOLDAR FOTOSENSIBLE;;;MM01;379;V1;2;4;C13;FERRETERÍA MM01;SOLDADURA;ACCESORIOS;KG;ZPAN;PICKEADO;1000093191;4500135805;31/8/2026;1/9/2026;;15/9/2026;5/8/2026;C13;10156662
00379 – VELADERO FASE 8C;1017110;ZSSD;MATAFUEGO ABC X10KG;;;MM01;379;V1;5;15;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;SEGURIDAD;KG;ZPAN;EMBALADO;1000093191;4500135393;31/8/2026;14/8/2026;;15/9/2026;5/8/2026;C28;10156662
